asteroid_id,mass,size,velocity,direction_x,direction_y,direction_z,position_x,position_y,position_z,attraction_x,attraction_y,attraction_z
180,8.599534409525009e+17,358.01,40.83,883158.92,657999.96,846317.95,185334.56,286858.83,216264.19,-46386747909.77089,-57709806161.32451,-58170161971.600075
181,9.300282225713135e+17,953.95,35.55,681725.03,924549.79,270588.19,137923.51,267564.64,627667.64,-82648112632.83772,-51520760484.54996,14891944330.038761
182,9.706161927665443e+17,172.58,27.54,334980.44,309344.21,962696.47,612360.31,648116.98,997820.65,17621850377.539383,111407443148.80669,207146032735.98996
183,4.03416676535663e+17,528.26,24.26,797630.82,439208.7,149489.12,371308.78,820209.32,280558.98,-41380802109.03004,37164735496.203255,-31545326732.524437
184,7.275069060542028e+17,380.69,7.26,139011.61,543113.45,726116.49,429085.77,481136.69,191227.89,-14689367709.406612,29602449910.57295,-52042346865.79301
185,2.676014919816277e+17,17.53,34.57,298177.96,51852.85,349396.06,242535.15,190084.57,729918.91,-18867330578.98168,-15241705810.400047,7658659018.663182
186,7.070570876112407e+17,15.19,33.37,800736.35,908218.72,537292.29,167452.31,572929.46,35929.25,-34713821865.73829,-5329921554.314587,-92494958842.7859
187,1.568314729660839e+17,43.83,49.74,541048.94,804491.23,175346.91,458093.45,759274.16,87406.04,2305746100.322124,8801009591.58288,-20110772102.611618
188,4.738781319246084e+16,750.83,30.48,825200.25,739891.12,32872.78,937161.44,842540.84,685094.36,7076344189.618719,2094474874.1606815,4571210457.864721
189,1.9728748569955517e+17,209.02,35.18,382980.47,255437.8,603465.45,778911.53,437582.77,410402.6,22914805976.79387,-3119644219.437289,772720402.8512353
190,7.382360851755199e+17,505.37,10.26,158660.58,691406.47,546206.31,317728.51,574188.64,681782.21,-35862845269.2953,5978850986.246829,31591650477.642662
191,7.394363685081882e+17,372.48,47.2,951626.11,380222.43,357734.91,323235.15,548530.57,991123.84,-20412792995.731926,-1876845780.7553582,117760653338.25063
192,6.159500322911214e+17,750.95,40.63,781279.15,281638.47,197741.93,915426.76,909311.5,929183.47,49505907879.33857,50647826818.60185,53175680590.71903
193,1.1629449255999565e+17,168.83,15.71,800434.36,403189.34,917337.54,593795.51,397845.18,408635.13,3387793549.248775,-875450114.9560292,-3851588027.49582
194,3.062131725399699e+17,869.54,41.33,379391.65,775745.59,822902.01,709541.07,206859.18,855517.43,17402484933.277912,-37446338662.92398,22597783949.00154
195,1.6999011304460954e+17,244.27,13.54,34935.15,478430.31,729955.32,3258.77,787247.75,599336.89,-26977062450.765686,8409626483.27466,324558715.8925221
196,2.3960890262176227e+17,952.53,10.45,521194.96,383485.81,645652.77,969882.75,550815.27,877048.02,33938180511.696754,4003581919.60073,9271886336.201681
197,4.302654657927561e+17,207.6,13.03,14811.24,678062.37,275025.62,56890.89,150105.8,766647.39,-54550037712.03922,-35234066884.92386,11540168269.054825
198,5.2500858871345606e+17,942.41,32.02,26715.4,656303.62,62437.93,306815.45,216515.16,755855.45,-22343492052.793133,-35296952429.89548,21515593794.75698
199,4.723679266126859e+17,310.19,7.54,940358.46,642203.02,295568.69,282293.91,674898.17,706082.17,-25402089086.671074,27163233445.567204,28373409724.044888
200,2.1203863383373235e+17,291.38,15.81,335747.51,248878.05,110342.17,123972.7,775668.74,578043.74,-24474845744.538612,11431719012.087816,2657112266.87054
201,4.1735567975424806e+17,187.68,20.16,473209.04,164206.92,616598.34,515841.5,440764.28,302678.21,-7159669881.62574,-5277534414.585575,-19242558061.49712
202,4.9667461057884224e+17,359.49,13.28,509137.38,669386.82,709707.05,843380.04,67247.85,892698.01,28936769556.273212,-62166654276.01994,36944618917.50244
203,2.9773570695066675e+17,466.43,30.68,906525.93,573998.34,974381.12,163311.27,749524.65,415013.81,-22561492130.78779,8080392018.249664,-4157397092.825868
204,4.550281059732413e+17,675.16,26.84,920975.15,94823.42,773677.17,552943.02,287128.11,207423.08,16888260343.201002,-30668035036.222553,-50991515556.83043
205,3.958828618684959e+17,390.03,36.89,507648.33,654838.42,112907.78,416530.51,972382.4,432372.24,2881872644.0651484,57631194391.27469,-12182516111.144547
206,6.193383782485678e+17,424.08,46.14,457981.56,404121.45,379472.28,4547.02,974574.48,448760.21,-73465073633.88765,59766345186.184654,-6412967142.028866
207,8.573338334494687e+17,400.86,36.23,773993.39,79619.85,921356.11,315597.03,803266.54,695058.25,-19625256612.544815,66760099567.21798,24284175523.305
208,6.353961585687254e+17,61.14,8.95,611837.13,242496.83,39257.93,593163.34,810322.49,284032.87,41171948782.68123,10963623661.34311,-18767651307.32132
209,5.949216450626676e+17,283.61,41.81,288727.76,637877.82,216890.83,68594.34,631471.84,135121.01,-71753442487.3964,26722202140.186073,-56025638585.91706
210,4.372219866046762e+17,987.72,10.66,803044.95,767575.67,241169.3,334687.85,847670.45,215251.11,-7021993350.979739,37797525262.204124,-32570823153.68472
211,5.995333969178026e+16,360.65,45.5,475090.76,327689.73,619916.6,6115.9,573673.59,311628.78,-9790659179.606869,400381678.1345157,-1454183386.5731807
212,9.40514963462041e+17,858.07,48.14,373273.69,931395.77,642500.29,158111.35,969169.14,408796.47,-67624062617.26163,138637123149.56808,-9429858170.154377
213,6.7522299873455e+17,440.61,20.18,257218.5,225757.44,655761.23,301190.13,491012.51,705308.44,-35463324582.00088,-13815267155.131659,29823414381.724228
214,2.908219772869587e+17,766.94,26.94,332323.88,927231.02,172340.28,210647.34,95984.7,959175.57,-19468250395.183647,-23196270549.920517,30881975369.064297
215,8.599227735676832e+17,738.33,39.92,680241.72,445360.7,506422.64,387251.51,556824.24,690344.63,-7504094629.2775345,4802823514.4256935,44326951102.83776
216,3.05746362360112e+17,103.16,34.69,100944.67,477600.84,989674.45,203770.07,699667.3,882562.77,-16989274743.595184,7309754417.678148,31193843843.521427
217,3.923686382268541e+17,651.55,37.29,684587.5,70634.59,875149.06,311497.29,558075.52,929032.16,-4119522623.1842604,-473137184.9211235,52548411889.17152
218,8.205977773863675e+17,103.5,6.49,276459.74,156340.03,245640.6,7476.16,574150.57,844509.23,-127311444660.84727,9460081517.052185,48250505587.362
219,6.370495844008504e+17,16.71,36.71,865243.56,810606.12,844917.0,639759.68,234556.72,105211.83,7647888251.623601,-89286675147.1135,-30297799139.864784
220,5.70460220140155e+17,621.87,7.39,413084.61,551249.69,436144.41,731828.44,969340.59,530706.06,-19634163416.453636,65918063166.676285,-54241723075.13023
221,1.6998910198379392e+17,229.65,29.43,657056.81,265805.98,994420.91,613025.79,850907.87,403602.55,4326393068.59771,20912505552.65447,-7542398181.22356
222,2.9946089571222483e+17,45.22,6.55,375416.33,293493.03,549917.76,241647.49,447480.15,901522.34,-15617205713.675865,-4842215359.862153,29220672876.416733
223,5.494944856162649e+17,743.33,32.0,255051.11,402514.65,848961.19,54939.6,955247.81,630138.66,-72304184727.16089,56869815175.33544,-4718745422.413075
224,9.589135679101407e+17,161.56,33.58,143104.6,943455.6,681144.21,332196.35,306759.44,742264.57,-49354150418.36126,-56198430746.415146,52224635732.8422
225,8.413357343630284e+17,809.01,45.58,741903.55,7661.0,857432.72,328006.63,951738.15,861854.6,-29002362992.92687,112448117352.4008,74095784198.74998
226,1.231393156094641e+17,227.57,47.89,978926.97,981009.94,593205.19,760441.38,412476.17,558663.18,2458043270.355346,-7885540902.413815,5640718447.022223
227,6.781825810430116e+17,47.48,30.37,676557.02,247593.96,394189.01,541332.58,475716.87,274649.56,5415370530.666653,8483463669.313129,-53203259651.768394
228,6.047266503793502e+16,227.13,5.91,475702.01,107148.51,625942.46,243029.36,752788.49,695777.89,-5078731993.772402,2553209079.9072638,1788580679.244836
229,7.62895455313502e+17,959.74,36.82,607852.97,534821.13,747091.71,243533.51,55206.13,923144.91,-28549011723.631493,-101772372867.13246,62651408221.43526
230,1.1985155589565909e+17,873.58,18.76,599915.69,897798.33,919200.66,216014.6,784827.23,39172.23,-5268928627.392196,5761574569.463366,-16860566744.554028
231,2.839249036260874e+16,144.46,6.36,895956.02,511963.54,936712.77,703114.25,95086.26,406333.7,1798008962.3561025,-3211837377.8894415,-117549378.27308472
232,3.455404407239576e+17,26.01,47.23,128033.72,63415.67,723636.74,835991.95,902328.03,531845.54,25316669858.168945,36726348000.20924,-5268535634.326305
233,7.349743713443763e+17,929.73,47.8,155443.98,973724.53,981540.43,501453.19,428639.91,741847.01,7347905149.211742,-22977135346.232708,36546809826.067276
234,8.99662243051097e+17,595.08,27.26,351690.91,934933.09,434816.0,917509.15,776700.5,883974.83,83157952774.02159,63772928618.22531,39865589656.70652
235,9.869905874261947e+17,986.61,5.03,228761.6,53395.51,203293.65,873083.91,790713.65,650241.66,102342003260.29037,37883793397.04527,19032158907.93559
236,9.587913243435794e+17,78.71,25.9,468172.22,750855.47,282551.58,838860.25,448546.07,136865.81,77043899587.90962,-1258997789.4480152,-100515823046.42139
237,2.709061772446215e+17,846.34,41.45,652571.75,548565.81,60019.35,343842.84,345529.57,715194.53,-11229556499.913073,-12971444609.095768,14116478160.7574
238,9.121355780411672e+16,104.3,5.19,260956.38,388516.89,658984.25,516108.58,468423.6,450965.43,274689367.93437636,-3856784220.391402,-1391631057.5725718
239,8.3062402201622e+17,396.35,10.0,80571.96,971291.18,416279.89,76442.02,986636.07,870191.3,-68727141389.92554,86084586108.09436,58756816349.36506
240,2.952917963565248e+17,510.98,21.81,415762.6,256635.32,625654.03,584906.42,70682.92,766913.53,5890398145.302594,-41758598768.39334,10046903622.8533
241,5.153413266600689e+17,548.19,25.32,801800.99,684197.78,78905.12,213700.38,872952.68,183208.39,-67955096081.44099,49946697191.63634,-42559186421.24707
242,6.545267623133836e+17,410.47,22.8,894972.61,3912.48,505267.52,100205.72,571288.48,21055.01,-46859594702.25707,-5927491259.273784,-82021180364.57373
243,3.3828562852238304e+17,494.54,23.95,224468.66,650058.51,151268.25,156172.43,746695.59,555086.35,-35847615507.8793,15974298989.014666,2376749122.0588923
244,6.844891170743803e+17,325.43,33.92,247042.55,101306.02,977106.38,473985.9,221908.98,752137.29,-10070622817.385498,22107405544.09252,84093564920.7839
245,8.924119297155572e+17,326.33,42.7,706374.06,605874.33,289267.02,45310.6,340768.67,402768.09,-235236694380.52277,-45800194700.18844,-164007243539.39053
246,6.041580782191231e+17,315.99,41.79,572869.52,628999.36,179508.04,142470.44,703116.55,484857.66,-67138827729.9129,20236157626.698875,-3271844509.423645
247,9.645436460898752e+17,59.13,8.8,289647.1,144265.76,768151.98,564971.68,457508.85,427521.59,14266270852.797829,-29809855413.962627,-16263025272.418697
248,1.9085560849889974e+17,675.93,35.98,594319.91,222834.28,909784.87,358979.9,108201.63,539363.14,-11439048581.856285,-20451544586.10482,-219968766.3877462
249,7.134963887305686e+17,87.64,19.78,658932.72,706351.93,19965.92,809744.61,273655.32,169038.69,12058555381.666,-19740770716.11734,-34241815431.389626
250,3.819102266870322e+16,787.65,25.96,962386.01,834524.05,55032.74,219636.27,601657.03,810962.61,-3877177571.3273444,1064787762.4021064,3336319528.2970753
251,7.70520321064068e+17,42.28,18.51,31604.08,494192.39,281644.49,108947.93,166755.11,201824.31,-103123681248.34505,-57552380116.62096,-55448556884.30951
252,5.271383808261621e+17,550.81,40.87,809410.73,734335.42,664904.37,817529.6,510034.43,133359.92,68980886683.262,22985790909.575577,-65413747270.29708
253,8.696539797241773e+17,57.19,44.19,212858.78,997839.64,47624.31,407937.77,820319.92,178860.11,-806905252.2593803,67757469026.22451,-74190641785.55095
254,3.9962201142133786e+17,271.05,38.82,69753.19,752730.01,834980.05,713807.33,913641.16,948211.12,3427074590.198106,41874261203.403786,27798305283.77131
255,1.6728869392730163e+17,200.31,28.17,870835.65,801721.79,451823.27,212526.6,877450.26,446281.15,-147823184.51139808,20284933011.435387,1610042850.0883794
256,9.574668280299415e+17,720.98,37.46,336923.2,912963.76,448013.03,205523.87,449328.94,960482.36,-24877813775.172638,-18019070121.56557,103124566892.25296
257,3.787221000053409e+16,884.28,14.28,450087.89,195715.35,777835.77,757932.62,958492.85,120346.59,2215966191.928154,4822268978.967153,-1893467465.3391001
258,4.4139829693709677e+17,704.19,43.42,937787.87,649532.06,704358.69,454359.62,933277.21,152116.81,4636080839.285464,52311002445.6889,-34201941429.185997
259,9.825526514603598e+16,686.65,16.8,864257.42,337029.21,753115.04,144464.98,208724.98,153128.64,-7236443435.517206,-3326426934.921171,-7751653332.504749
260,7.404683108595941e+17,940.87,49.42,239920.69,781802.94,898392.53,134823.54,459994.93,258100.68,-81491846510.1903,2016295653.5695174,-44865443587.60155
261,4.676375793942975e+17,451.35,6.98,589669.79,474903.65,3743.33,981571.73,691809.83,945020.22,64295551772.45174,-1405950048.46494,27730090842.155674
262,1.868599212686851e+17,521.4,42.17,905007.77,737466.53,638906.68,652059.28,566779.71,105608.57,14247084182.385021,3661724450.2251096,-14788587254.332584
263,4.697677909780247e+17,975.11,39.52,698586.34,616746.03,57371.31,48889.72,112281.63,65944.83,-53055162747.8818,-31169676227.987576,-38150617910.13954
264,5.40527657016285e+17,860.39,47.04,211735.18,60037.14,709657.15,287565.41,698602.81,321679.05,-35862698679.34473,26218150063.779457,-31516095834.07109
265,3.490219986949251e+17,175.86,33.04,451915.79,528949.79,537609.88,561823.55,23324.9,239731.51,1796275779.2258105,-58095787400.64762,-21043814502.607147
266,3.869672741676301e+16,452.86,9.25,810029.1,676720.43,234569.66,294901.03,68217.8,589305.58,-2661653502.467797,-4814303101.739476,291849666.71687293
267,9.996313694735633e+17,420.49,45.48,340244.33,29862.68,824055.44,264073.57,889016.75,820726.77,-44939245391.41695,106761187970.49849,85655754419.10738
268,1.354695009720776e+17,197.29,45.48,367196.46,376978.86,725588.34,356583.27,833461.72,730012.7,-3087596366.4815803,6233316525.923521,10981562221.416925
269,1.0144957952423046e+17,918.79,36.94,773278.1,183274.36,188492.53,545835.43,795073.11,200684.86,1059776045.5529414,8102799344.467579,-10585123933.70933
270,8.624559937622035e+17,834.83,22.25,609035.05,135654.22,544715.05,703591.99,450067.61,751512.19,52694222320.599,-19044072524.142593,9259501844.032547
271,1.1319601670509467e+17,84.81,40.51,96912.38,98061.3,848125.43,536170.58,337714.39,309762.61,-668452546.8387843,-4384098161.044293,-11021855933.366407
272,2.161154423414504e+17,625.04,48.34,416605.8,948265.76,904788.36,777882.2,899658.88,968228.56,3829239448.233985,18394319530.98121,38711884179.07209
273,1.5484228157067043e+17,356.2,23.73,361338.48,452305.52,864201.18,603104.49,773785.37,215117.73,6503108813.638638,9238951324.992672,-14696935953.19802
274,2.7363645670574515e+17,21.54,38.47,435479.57,96481.61,189365.23,211483.05,858927.29,10398.5,-7174005964.668862,18409551798.888844,-36112783369.05121
275,9.046739051912998e+17,417.86,18.71,623242.34,147674.49,766787.9,29732.68,322112.51,679448.43,-138496687211.54263,-66927859393.44209,26365921509.173992
276,1.5867924244482774e+17,285.3,34.47,637153.1,774832.02,251628.07,761076.74,943265.9,244856.91,6301069444.498994,17645032122.783607,-7723690076.307573
277,8.375803382018894e+17,247.94,34.12,264760.61,932233.48,708618.7,576425.88,98422.1,445554.58,17421319477.779366,-105864520978.71648,831393978.4977119
278,2.8290029998022477e+17,445.2,45.95,78705.37,822617.95,344446.86,393458.17,658399.64,100711.96,-4088250506.7686768,8115233219.405762,-33096390284.132603
279,6.201503718910945e+17,860.6,41.91,917116.09,475321.97,551395.41,162834.05,824994.87,136538.94,-32957116945.76542,47810265495.37469,-45079470033.82084
280,8.349541681446017e+17,811.42,28.69,698521.2,434777.71,740614.3,471558.47,23644.17,910480.23,-6161119945.297684,-101985315623.32932,84808402395.20245
281,3.166074806390856e+17,241.74,18.4,269418.91,113616.01,463881.27,406852.36,456624.2,498376.28,1099972150.006782,-16083926843.201046,16273277404.79855
282,3.0673579782165946e+17,620.76,47.87,846447.31,962000.17,350824.78,692540.25,248693.54,79621.52,6088313463.9047575,-35003142370.95967,-37560378033.34831
283,4.301340292674847e+17,96.76,19.41,986757.62,264966.99,384119.8,921923.2,468359.06,279789.78,54109222528.93688,-9436973256.37949,-33854874623.673798
284,3.521561819058601e+17,582.1,29.39,597806.3,627188.74,169498.46,703566.72,903336.13,604.48,11929344394.237968,23375155941.820736,-38495576095.04811
285,5.216241798186338e+17,564.87,12.3,342653.69,308670.75,934275.67,428673.22,625488.37,1949.7,-3474901091.1998367,14682034225.162338,-77225194570.84569
286,2.2185399257895155e+17,908.4,45.29,871138.55,53022.13,282221.68,440948.62,897042.22,343214.91,594264079.5538049,30621404989.468044,-6361482252.75781
287,6.779196640425517e+17,930.93,10.94,952430.57,40554.47,372008.96,80208.3,134541.03,870016.21,-87615792300.22844,-56727156042.04992,30338510969.017033
288,1.5844219077581027e+17,270.34,18.88,170296.06,603291.23,444631.0,924990.43,726654.65,438107.92,26889584083.85237,12579619988.077385,-2389705886.9473643
289,1.2323558858597542e+17,139.17,30.88,764489.61,733055.85,824883.98,119521.7,906478.95,971839.95,-13950342661.074032,10660937004.67719,12984324188.089565
290,9.043200013720841e+17,694.81,36.57,824348.53,723784.5,82262.48,218404.57,474463.19,18749.8,-55507407758.23137,4918706355.171127,-122499539613.62851
291,2.602283225897804e+17,846.37,21.07,719147.31,386675.39,988022.5,704762.84,155209.38,622729.41,7788120611.32077,-23557322302.93354,2854834990.558311
292,9.951106163377228e+17,746.17,31.06,934541.38,714422.65,549369.64,321088.0,683824.85,551007.7,-38508202610.56749,45474434910.19911,4892584225.152931
